Burghardt_ID,street_address,space_type,SPP,common,MULTI_STEM,DBH_2018,Ht_2018,Notes_2018,Condition,area_id,grade,grade_group,mean_temp_C,Status,HOLC_neigh,SPACELENGTH,SPACEWIDTH,long,lat,survey_date,Observer(s),Site Type,Land Use,Groundcover,Mortality Status,Species ID Notes,Basal Sprouts,Root Girdling,Overhead Conflicts,Tree Height (ft),Trunk Diameter (in),Height of Diameter (in),Fine Twig Dieback,Leaf Discoloration,Leaf Defoliation,Crown Light Exposure,Crown Vigor,Exit Holes,Exudation/Growths,Galleries,Bark Fissures/cankers,Scale,Aphids,Flatids,Whitefly,Twig/branch Galls,Leaf Galls,SLF,Caterpillars,Natural Enemies,Ants,Pruning,Vehicle Damage,dog_poop,trash,spider_mite,foreign_embedded,survey_notes,Phi2,PhiNPQ,PhiNO,Ambient Humidity,Ambient Temperature,Leaf Temperature,Leaf Temperature Differential,leaf_thickness,SPAD,photosynq_date,Time of Day
166421,"5002 BALTIMORE NATIONAL PIKE, Baltimore, MD",Median/Island,Quercus bicolor,"oak, swamp white",1,2.5,15,NA,Good,2903,A,AB,33.7110300927268,Backup,A5,>20,>20,-76.705299018861894,39.292180190407798,45848,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Present,0 (none),None,25.4,6.4,54,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Fungus growing on/out of wood (not nearby),Trace,Trace,None,None,None,None,None,Trace,None,None,Trace,Trace,Healed,None,Absent,Present,None,Absent,trace lacebug,0.604,0.106,0.29,51.9209,33.15,31.11,-2.04,0.13,39.682,7/10/2025 14:07,14.13027778
166443,"4909 EDMONDSON AVE, Baltimore, MD",Median/Island,Quercus bicolor,"oak, swamp white",1,1,2,DBH at 1,Good,2903,A,AB,33.7110300927268,Focal,A5,>20,>20,-76.703357443584295,39.2919802217151,45848,MS KM SM,Median,Institutional,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
166434,"4909 EDMONDSON AVE, Baltimore, MD",Median/Island,Quercus bicolor,"oak, swamp white",1,1,2,DBH at 1,Good,2903,A,AB,33.7110300927268,Backup,A5,>20,>20,-76.703464399218404,39.291931107761897,45848,MS KM SM,Median,Single-family Residential-detached,Lawn,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
167412,"524 STAMFORD ROAD, Baltimore, MD",Median/Island,Quercus rubra,"oak, northern red",1,1.5,8,NA,Good,2903,A,AB,33.7110300927268,Focal,A5,>20,>20,-76.708375113862601,39.289222890144799,45848,MS KM SM,Median,Single-family Residential-detached,Lawn,Alive,ok,Absent,0 (none),None,17.8,2.84,54,(1) 0-1%,1 (0-1%),1 (0-1%),1,1 (healthy),None,None,None,Trace,None,Trace,None,None,None,Trace,Trace,None,Trace,None,None,None,Absent,Absent,None,Absent,trace barklice,0.684,0.118,0.198,52.52539,33.31,29.23,-4.08,0.17,41.532,7/10/2025 13:48,13.80027778
168801,"826 WINANS WAY, Baltimore, MD",Open/Unrestricted,Quercus rubra,"oak, northern red",1,2.4,25,NA,Good,2903,A,AB,33.7110300927268,Focal,A5,>20,>20,-76.701347028495903,39.298129792455399,45848,MS KM SM,Maintained Park,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,33.7,4.17,54,(1) 0-1%,2 (2-25%),1 (0-1%),2,1 (healthy),None,None,None,None,None,Trace,Trace,None,None,Trace,Trace,Trace,Trace,Trace,Healed,None,Absent,Absent,None,Absent,substantial brown fungal spots ( picture),0.635,0.119,0.246,52.2002,33.66,28.75,-4.91,0.8,33.023,7/10/2025 12:41,12.69472222
182493,"4641 BRIARCLIFT ROAD, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,3.7,30,NA,Good,2903,A,AB,33.7110300927268,Focal,A5,>20,5,-76.700092049434105,39.299845418383001,45848,MS KM SM,Sidewalk Planting Strip,Single-family Residential-attached,Herbaceous,Alive,ok,Absent,0 (none),None,52.6,8.07,54,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,Wet/weeping wounds (often blackened),None,Trace,None,Trace,None,None,None,Trace,None,Trace,Trace,Moderate,Healed,None,Absent,Absent,None,Absent,"powdery mildew, trace miridae, trace cicadellid",0.673,0.128,0.199,54.18066,33.18,30.33,-2.85,0.05,41.577,7/10/2025 12:57,12.95638889
114382,"2917 HUDSON ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,1.3,7,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.575100078236801,39.2821729060066,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,freeman maple,Absent,0 (none),None,21.4,3.84,54,(1) 0-1%,1 (0-1%),1 (0-1%),2,1 (healthy),None,None,None,Trace,Trace,None,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,trace cicadellid,0.703,0.112,0.185,39.51465,32.7,34.25,1.55,0.02,37.805,7/22/2025 10:29,10.49861111
118049,"1015 S CLINTON ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,3.6,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.569534258509904,39.281050353865197,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Root-filled,Alive,ok,Absent,0 (none),Wires,21.2,5.08,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,2 (slightly unhealthy),None,None,None,Moderate,Substantive,Trace,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Mower (near ground),Absent,Present,None,Absent,"lights in tree, trace miridae, lower damage from car, trace cicadellid, removed staples from trunk",0.711,0.097,0.192,41.81348,30.54,25.33,-5.21,0.33,35.663,7/22/2025 9:36,9.605833333
116098,"2906 DILLON ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,1.6,10,NA,Good,2871,D,D,35.538959721562,Focal,D2,6,5,-76.574545496113103,39.281310765197198,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,freeman maple (silver x red),Absent,0 (none),Wires,26.3,6.39,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,Trace,Substantive,Trace,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Present,Absent,None,Absent,"lights in tree, trace cicadellid",0.638,0.163,0.199,40.76953,31.9,29.87,-2.03,0.02,53.795,7/22/2025 10:18,10.30444444
110277,"3117 FLEET ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,1.2,6,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,5,-76.5719287166594,39.285349801545898,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,freeman maple,Absent,0 (none),None,18.2,3.62,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,Trace,Moderate,None,None,None,None,None,None,Trace,None,Trace,Trace,None,None,Absent,Absent,None,Absent,"trace pentatomid, trace cicadellid",0.63,0.191,0.179,33.65527,36.72,29.87,-6.85,0.14,32.202,7/22/2025 11:47,11.78861111
114477,"901 S BOULDIN ST, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,1,5,NA,Good,2871,D,D,35.538959721562,Focal,D2,5,3,-76.570414867377394,39.282310824165499,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),Wires,21.1,3.88,50,(10) 6-10%,2 (2-25%),1 (0-1%),3,3 (moderately unhealthy),None,None,None,None,Trace,Moderate,None,Trace,None,None,Trace,None,Trace,None,Recent,Car (off ground),Absent,Absent,None,Absent,trace cicadellid,0.695,0.124,0.181,44.33887,29.28,25.87,-3.41,0.44,39.231,7/22/2025 9:09,9.163055556
128345,"3525 E FAIRMOUNT AVE, Baltimore, MD",Well/Pit,Acer saccharinum,"maple, silver",1,1,3,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.567989371552997,39.293604978958001,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Unknown,hawthorn now,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118266,"3203 DILLON ST, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.8,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.570980298521903,39.281314235789203,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),None,19.7,4.46,54,(1) 0-1%,2 (2-25%),1 (0-1%),2,2 (slightly unhealthy),None,Honeydew/sooty mold,None,None,None,Trace,None,None,None,None,None,None,Moderate,Trace,Improper (minor/branches),None,Absent,Present,None,Absent,trace cicadellid,0.424,0.475,0.101,42.81934,30.02,27.61,-2.41,0.11,36.196,7/22/2025 9:24,9.403888889
127502,"3926 FAIT AVE, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,2.5,12,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.563241615777301,39.283868631163699,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,marshall cultivar,Absent,0 (none),Building,25.5,6.97,54,(1) 0-1%,1 (0-1%),2 (2-25%),3,1 (healthy),None,None,None,None,None,Trace,None,None,None,None,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Present,"weed cloth embedded around trunk, fence around pit, moderate cicadellid",0.644,0.111,0.245,51.77441,24.55,25.63,1.08,0.24,50.243,7/22/2025 8:33,8.557777778
114106,"3310 EASTERN AVE, Baltimore, MD",Well/Pit,Acer saccharum,"maple, sugar",1,4.4,14,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.5695528142992,39.286593367763601,45860,MS KM SM,Sidewalk Cutout,Commercial,Properly mulched,Alive,ok,Absent,0 (none),Building,21.7,6.04,54,(1) 0-1%,3 (26-50%),1 (0-1%),4,3 (moderately unhealthy),None,Honeydew/sooty mold,None,Trace,None,None,None,None,None,None,Trace,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Present,None,Absent,"hard to see leaves, broken metal pole attached to tree with wire loop",0.35,0.531,0.119,35.95996,35.27,32.59,-2.68,0.53,40.453,7/22/2025 12:02,12.04111111
111277,"133 S EAST AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.1,7,NA,Good,2871,D,D,35.538959721562,Focal,D2,5,4,-76.571704546129098,39.290534248991797,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,ok,Absent,1 (<40%),None,11.9,3.5,54,(5) 2-5%,2 (2-25%),2 (2-25%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,Trace,None,None,None,None,Trace,None,Improper (minor/branches),None,Absent,Present,None,Absent,NA,0.608,0.137,0.255,61.8291,26.23,26.99,0.76,0.03,36.409,7/23/2025 8:39,8.661111111
111392,"149 S EAST AVE, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1,7,NA,Good,2871,D,D,35.538959721562,Focal,D2,3,3,-76.571480552573703,39.290164805201897,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Unknown,celtis hackberry now,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
126075,"3529 E FAYETTE ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,3.6,13,NA,Good,2871,D,D,35.538959721562,Focal,D2,5,4,-76.567892797121502,39.294900370492101,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,17.4,4.7699999999999996,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,Moderate,None,None,None,Trace,None,None,None,None,Trace,Trace,None,Car (off ground),Absent,Present,None,Absent,staple removed from trunk,0.472,0.407,0.12,47.69629,33.16,34.55,1.39,0.02,36.621,7/23/2025 9:49,9.830277778
125952,"3402 MOUNT PLEASANT AVE, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,3.2,12,NA,Good,2871,D,D,35.538959721562,Focal,D2,12,4,-76.569213342153503,39.290933243090997,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,87% hackberry,Absent,0 (none),None,19.5,8.3699999999999992,54,(10) 6-10%,2 (2-25%),2 (2-25%),4,3 (moderately unhealthy),None,None,None,None,None,None,None,None,None,Substantive,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Present,None,Absent,"piece of string light wrapped around branch, trace cicadellid",0.558,0.151,0.291,36.87305,34.61,31.19,-3.42,0.05,35.497,7/22/2025 13:50,13.83777778
126048,"218 S HIGHLAND AVE, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,3.1,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,12,5,-76.569348819416305,39.289811878417602,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,56% hackberry,Absent,0 (none),Wires,21.7,7.04,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,None,None,None,None,None,Moderate,Trace,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Present,None,Present,"wire attached by embedded hook, hard to see leaves",0.578,0.164,0.258,35.66504,34.2,31.39,-2.81,0.02,34.144,7/22/2025 13:28,13.47916667
128381,"13 S CONKLING ST, Baltimore, MD",Well/Pit,Celtis occidentalis,"hackberry, common",1,2.1,11,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,4,-76.567453033192194,39.292253939479103,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,2 (>40%),Building,22.1,7.45,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,Honeydew/sooty mold,None,None,None,Moderate,None,Trace,None,Moderate,None,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,NA,0.616,0.18,0.203,54.17773,30.38,31.89,1.51,0.02,34.111,7/23/2025 9:00,9.014166667
112170,"823 S ELLWOOD AVE, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,2.5,7,NA,Good,2871,D,D,35.538959721562,Focal,D2,6,4,-76.572648495550894,39.282812582282901,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Present,0 (none),None,18.3,8.65,44,(1) 0-1%,1 (0-1%),1 (0-1%),3,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Absent,None,Absent,"planter box, weed cloth under mulch, lumpy trunk, bird nest, trace cicadellid, leafcutter bees",0.651,0.101,0.248,40.68262,30.81,28.17,-2.64,0.02,36.228,7/22/2025 9:50,9.849722222
129717,"335 S CONKLING ST, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,1.5,10,NA,Good,2871,D,D,35.538959721562,Focal,D2,10,4,-76.566976415582502,39.2877012693464,45860,MS KM SM,Sidewalk Cutout,Commercial,Properly mulched,Alive,ok,Absent,2 (>40%),Building,18.8,5.94,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,None,None,None,Trace,None,Trace,None,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,"bird nest, trace cicadellid",0.581,0.16,0.259,34.17285,35.43,32.33,-3.1,0.07,43.527,7/22/2025 12:53,12.88472222
128387,"3504 E FAIRMOUNT AVE, Baltimore, MD",Well/Pit,Cercis canadensis,"redbud, eastern",1,1.8,11,NA,Good,2871,D,D,35.538959721562,Focal,D2,10,4,-76.568471385306495,39.293713505063998,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,red cultivar,Absent,0 (none),None,19.1,6,54,(1) 0-1%,2 (2-25%),1 (0-1%),3,2 (slightly unhealthy),None,None,None,Trace,None,None,None,None,None,None,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Present,None,Present,trace cicadellid,0.601,0.107,0.291,51.07031,31.39,27.03,-4.36,0.08,36.713,7/23/2025 9:15,9.266388889
106984,"633 S LINWOOD AVE, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,4.8,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,4,4,-76.575628071920704,39.284557540993397,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Root-filled,Alive,ok,Present,1 (<40%),Building,27.5,7.91,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,None,None,Trace,None,None,None,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,NA,0.665,0.102,0.233,39.6748,32.75,33.03,0.28,0.07,50.439,7/22/2025 10:42,10.71527778
127421,"633 S EATON ST, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,2.5,20,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,5,-76.565071824330801,39.285040497860699,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Wires,25,6.31,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,None,None,None,Trace,None,None,Trace,None,Trace,Trace,Healed,Car (off ground),Absent,Present,None,Absent,"lights in tree, ground light, trace cicadellid",0.674,0.06,0.266,49.30371,26.35,27.25,0.9,0.02,50.059,7/22/2025 8:43,8.732777778
114109,"345 S CLINTON ST, Baltimore, MD",Well/Pit,Gleditsia triacanthos,"honeylocust, thornless",1,2.1,14,NA,Good,2871,D,D,35.538959721562,Focal,D2,11,5,-76.5697759953011,39.287600546569998,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,ok,Present,0 (none),Building,41.2,9.65,54,(1) 0-1%,1 (0-1%),2 (2-25%),3,1 (healthy),None,None,None,None,None,None,None,Trace,None,None,None,None,Trace,Trace,Recent,Car (off ground),Absent,Present,None,Present,"lights in tree and wire embedded, epicormic shoots",0.604,0.145,0.251,34.2168,35.29,35.69,0.4,0.03,43.546,7/22/2025 12:27,12.45472222
129634,"3510 GOUGH ST, Baltimore, MD",Well/Pit,Magnolia grandiflora,"magnolia, southern",1,1.8,5,DBH at 2,Good,2871,D,D,35.538959721562,Focal,D2,12,4,-76.567947653979601,39.288661053790101,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Present,0 (none),Wires,16.4,5.45,24,(1) 0-1%,2 (2-25%),1 (0-1%),5 (all sides in sun),1 (healthy),None,None,None,None,None,None,None,None,None,None,Trace,Trace,Trace,Trace,Improper (minor/branches),None,Absent,Absent,None,Absent,"flowers in pit, trace cicadellid",0.562,0.208,0.23,34.57227,34.85,35.59,0.74,0.04,61.954,7/22/2025 12:40,12.67722222
105682,"500 S LINWOOD AVE, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,1.5,8,NA,Good,2871,D,D,35.538959721562,Focal,D2,4,4,-76.575852972930093,39.285783968625999,45860,MS KM SM,Sidewalk Cutout,Mixed Use,NA,Unknown,replaced with sycamore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128239,"3518 ESTHER PL, Baltimore, MD",Tree Lawn,Quercus bicolor,"oak, swamp white",1,1.8,10,NA,Good,2871,D,D,35.538959721562,Focal,D2,17,3,-76.568174286123195,39.294362450419499,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Lawn,Alive,ok,Absent,0 (none),None,21.5,3.99,54,(10) 6-10%,2 (2-25%),1 (0-1%),5 (all sides in sun),2 (slightly unhealthy),None,None,None,None,Trace,Trace,None,None,Trace,Trace,None,None,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Present,None,Absent,"trace lacebug, bird nest",0.595,0.12,0.285,49.93262,32.57,29.47,-3.1,0.05,41.674,7/23/2025 9:39,9.661666667
125875,"318 S HIGHLAND AVE, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,2.6,11,NA,Good,2871,D,D,35.538959721562,Focal,D2,6,5,-76.569218333517696,39.288075161357703,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,37.2,8.2799999999999994,54,(1) 0-1%,2 (2-25%),2 (2-25%),3,1 (healthy),Round in rows (sapsucker),None,None,None,Trace,None,None,None,None,None,Trace,Trace,Trace,Trace,None,Car (off ground),Absent,Present,None,Absent,"trace lacebug, trace cicadellid, partial fence around pit, flowers in pit",0.642,0.102,0.255,34.14844,35.42,32.55,-2.87,0.05,47.812,7/22/2025 12:15,12.26083333
126038,"214 S HIGHLAND AVE, Baltimore, MD",Well/Pit,Quercus bicolor,"oak, swamp white",1,3.3,15,DBH at 3,Good,2871,D,D,35.538959721562,Backup,D2,12,5,-76.569354523528403,39.289916730939602,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,38.3,9.1300000000000008,54,(1) 0-1%,1 (0-1%),1 (0-1%),5 (all sides in sun),1 (healthy),None,Wet/weeping wounds (often blackened),Trace,Trace,None,None,None,None,None,Trace,None,Trace,Trace,Trace,Improper (major/trunk),Car (off ground),Absent,Absent,None,Absent,"weed cloth under mulch, flowers planted around tree, powdery mildew and sooty mould on leaves",0.641,0.101,0.258,44.56641,33.96,29.75,-4.21,0.08,48.518,7/23/2025 10:27,10.45888889
125851,"115 N HIGHLAND AVE, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,2.1,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,9,5,-76.569421549107602,39.294016906018904,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Alive,ok,Absent,0 (none),None,16.3,6.31,54,(35) 31-35%,4 (51-75%),1 (0-1%),3,4 (severely unhealthy),None,None,Trace,Trace,Trace,None,None,None,None,None,None,None,Trace,None,None,Car (off ground),Absent,Present,None,Absent,"trace cicadellid, earwigs in gallery",0.577,0.172,0.251,51.09375,31.6,28.17,-3.43,0.16,15.363,7/23/2025 9:25,9.430833333
129734,"3423 E PRATT ST, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,3.7,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,10,5,-76.568144927614398,39.290182716523397,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Building,37,11.45,54,(5) 2-5%,2 (2-25%),1 (0-1%),4,2 (slightly unhealthy),None,None,None,None,Trace,None,Trace,None,None,None,Trace,None,Trace,Trace,Improper (minor/branches),Car (off ground),Absent,Present,None,Absent,"bag tied in branches, trace cicadellid",0.68,0.101,0.22,35.97949,34.54,34.81,0.27,0.07,33.238,7/22/2025 13:36,13.6125
111709,"3500 FOSTER AVE, Baltimore, MD",Well/Pit,Quercus phellos,"oak, willow",1,2.3,15,NA,Good,2871,D,D,35.538959721562,Focal,D2,10,5,-76.567909610366897,39.284623595995399,45860,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Properly mulched,Alive,ok,Absent,0 (none),None,39.6,9.4700000000000006,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,None,None,Moderate,None,None,None,None,None,Trace,None,Trace,Trace,Improper (major/trunk),None,Absent,Absent,None,Absent,"removed staples from trunk, plastic bag in tress, trace cicadellid",0.585,0.156,0.259,45.94336,28.02,28.93,0.91,0.03,38.544,7/22/2025 8:56,8.937222222
105687,"500 S LINWOOD AVE, Baltimore, MD",Tree Lawn,Quercus rubra,"oak, northern red",1,1.4,8,NA,Good,2871,D,D,35.538959721562,Focal,D2,4,4,-76.575843606625,39.285641025143399,45860,MS KM SM,Sidewalk Cutout,Mixed Use,NA,Unknown,replaced with sycamore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
128346,"3431 E BALTIMORE ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,2.1,12,NA,Good,2871,D,D,35.538959721562,Focal,D2,8,5,-76.568503709615001,39.292455329438198,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Other,Alive,ok,Absent,0 (none),None,33.2,8.1,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,None,Trace,Trace,None,Trace,None,None,None,None,Trace,None,Trace,Trace,Recent,Car (off ground),Absent,Present,None,Absent,"gravel filled pit, 2 white painted stripes around trunk",0.591,0.098,0.312,57.15137,28.52,30.05,1.53,0.03,40.691,7/23/2025 8:48,8.811666667
123799,"1021 S LINWOOD AVE, Baltimore, MD",Open/Unrestricted,Quercus rubra,"oak, northern red",1,1.2,6,NA,Good,2871,D,D,35.538959721562,Focal,D2,>20,>20,-76.574384373296994,39.280145087696802,45860,MS KM SM,Sidewalk Planting Strip,Maintained Park,Lawn,Alive,ok,Absent,0 (none),None,12.1,2.98,44,(1) 0-1%,1 (0-1%),1 (0-1%),4,1 (healthy),None,None,None,None,Trace,Trace,None,None,None,None,None,None,Trace,Trace,Improper (major/trunk),None,Absent,Present,None,Absent,NA,0.683,0.088,0.228,40.6748,31.7,27.25,-4.45,0.13,47.393,7/22/2025 10:05,10.09638889
128367,"3505 E BALTIMORE ST, Baltimore, MD",Well/Pit,Quercus rubra,"oak, northern red",1,2.3,11,NA,Good,2871,D,D,35.538959721562,Backup,D2,10,5,-76.568271734730104,39.292468204794197,45861,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Bare ground,Alive,ok,Absent,0 (none),Building,30.8,7.97,54,(1) 0-1%,2 (2-25%),1 (0-1%),4,1 (healthy),None,Honeydew/sooty mold,None,None,None,Trace,None,None,None,None,Trace,None,Trace,None,None,Car (off ground),Absent,Absent,None,Absent,NA,0.675,0.08,0.245,44.54785,33.54,29.69,-3.85,0.12,45.579,7/23/2025 10:16,10.28277778
123366,"200 S CALHOUN ST, Baltimore, MD",Well/Pit,Carpinus caroliniana,"hornbeam, American",1,1.9,10,DBH at 1,Good,2891,D,D,35.3756584222689,Backup,D4,8,4,-76.639561353913805,39.285453232822903,45848,MS KM SM,Sidewalk Cutout,Single-family Residential-attached,Herbaceous,Removed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
